Epoch,Train_Loss,Val_Loss,Precision,Recall,F1_Score,IoU_Score,Average_precision,Accuracy,Balanced_accuracy,Roc_auc,Jaccard_score
437,0.6625627971218535,0.6172320769156938,0.42388170397507485,0.5741355023177444,0.48769807474366794,0.3224872350692749,0.2754831068490647,24429184,0.7552421269140156,0.7552421269140156,0.8332336466551118
438,0.663432630586014,0.6181901234658167,0.42383765733367584,0.5731329144371174,0.4873068848248751,0.3221452534198761,0.27510849613084076,24429629,0.7547906778228055,0.7547906778228054,0.8332614721092099
439,0.6637377626717199,0.6176541820475103,0.42513478498629215,0.571538740498975,0.48758393463910604,0.3223874270915985,0.2752944122619871,24439129,0.7542497776821293,0.7542497776821292,0.8338557002226958
440,0.6610080755606865,0.6169211810508383,0.4216213374658663,0.5777580417958756,0.4874927847592467,0.3223077356815338,0.27543948780047206,24411737,0.7565545658236819,0.7565545658236819,0.8321433666343117
441,0.6626137647593915,0.6183151063114527,0.42551183514638774,0.5701680765558738,0.4873318457985013,0.3221670687198639,0.2750300491479304,24442516,0.7536885044488596,0.7536885044488596,0.8340676513475631
442,0.6642036115447607,0.6181939276157583,0.4242597331550759,0.5724372210750682,0.487333811206296,0.32216876745224,0.27510771434601244,24432859,0.7545362021954101,0.7545362021954101,0.8334634664550424
443,0.6643926115532898,0.617275404832,0.4207728635545098,0.5790926875720055,0.4873985070065049,0.32222533226013184,0.2754102024525493,24405118,0.7570342611893248,0.7570342611893248,0.8317300781246538
444,0.6630903919392573,0.6176391138461391,0.42360736350017514,0.5739756408643373,0.48745880167586114,0.3222780227661133,0.2752699360810595,24427523,0.7551352916401779,0.7551352916401779,0.8331297932629288
445,0.6571023851033756,0.6171347444930685,0.42228318692058114,0.5771225431786279,0.4877081238127165,0.3224960267543793,0.27560144388556834,24416564,0.7563598690997438,0.7563598690997438,0.8324448807799818
446,0.6616666865087296,0.617036423565429,0.42347021557946485,0.5756186613576876,0.4879593082128497,0.32271572947502136,0.2757630745065254,24425430,0.7558476744679241,0.7558476744679241,0.832998945989265
447,0.6633486198550822,0.6177464137352052,0.4243707284790948,0.5733041240801182,0.4877210007887002,0.3225072920322418,0.2754737609333946,24432948,0.7549360884140011,0.7549360884140011,0.8334690328736741
448,0.6592971281552009,0.6173455045547014,0.4218835108213459,0.5770544540410656,0.48741717217539376,0.3222416341304779,0.27534719121663553,24413991,0.7562768248508793,0.7562768248508793,0.8322841483356305
449,0.6604705758025049,0.6178409685323267,0.42344501524125716,0.5742978307688892,0.4874673963845794,0.322285532951355,0.2752888831353949,24426234,0.7552573075868186,0.7552573075868187,0.833049207137512
450,0.6661291421004579,0.6172362391840774,0.42149969010500415,0.5774738436564854,0.4873102998603935,0.32214823365211487,0.2752708491022968,24411150,0.7564122454001958,0.7564122454001958,0.8321067069822292
451,0.659652908715731,0.6178428550315983,0.4267688467760573,0.5694536340110176,0.4878931671714791,0.32265785336494446,0.2754957365934307,24451012,0.7535313870034333,0.7535313870034334,0.8345995282745156
452,0.6611941865418903,0.6172358396121994,0.4242357812601448,0.5738567315733771,0.487831650313224,0.32260406017303467,0.2755891548152168,24431677,0.7551642778957108,0.7551642778957108,0.8333895426172059
453,0.6652530490589316,0.6174348212563943,0.4226574794237752,0.5757918445988786,0.4874813850951266,0.3222977817058563,0.27535538457965997,24420004,0.7558180151021369,0.7558180151021369,0.8326598178077877
454,0.6620674036320646,0.6173272616088145,0.42366554928970906,0.5747029117974298,0.4877594481298462,0.32254090905189514,0.2755566040998445,24427369,0.7554661667456664,0.7554661667456664,0.8331201650676461
455,0.6647343090726863,0.6179130376611718,0.42336344276125176,0.5746881098110033,0.4875538464050002,0.32236114144325256,0.27537783230492274,24425418,0.7554201093313277,0.7554201093313277,0.8329981958437495
456,0.658824819533437,0.6183489992785356,0.42691559114321237,0.5692671289820427,0.4879205550909592,0.32268181443214417,0.27551374451690236,24452071,0.7534670513432702,0.7534670513432703,0.8346658467039516
457,0.659697147784329,0.6170261509624528,0.42394619512706194,0.5749999383250566,0.48805241421536033,0.32279717922210693,0.2758214143924429,24428973,0.7556348433275264,0.7556348433275264,0.8332204533080362
458,0.6618675338938642,0.6170838529190409,0.42355780985748415,0.5760844305305772,0.48818477217170103,0.3229129910469055,0.27597564850168455,24425659,0.7560661710579584,0.7560661710579584,0.8330132613838465
459,0.6661458290037333,0.6167464001188553,0.41981197435476386,0.581507384957728,0.48760420161774454,0.3224051594734192,0.27568536734283744,24396864,0.7579770317328076,0.7579770317328076,0.8312149618300636
460,0.6614800240483537,0.617100936149864,0.4223578130415095,0.576649373012525,0.4875888211361763,0.32239171862602234,0.275480350425674,24417406,0.7561595256691893,0.7561595256691894,0.8324974857064226
461,0.6606721499938197,0.6171037463984862,0.4221956272473335,0.5773588815619056,0.487734071527995,0.3225187063217163,0.2756328682416977,24415813,0.7564532869129422,0.7564532869129421,0.8323979637322493
462,0.6606245732830474,0.617804999214141,0.42415950032177907,0.5739642926747436,0.4878200665923024,0.32259392738342285,0.2755828915750416,24431106,0.7552021813426628,0.7552021813426628,0.8333538336600083
463,0.6618514240768754,0.6169628113385581,0.42344238474428575,0.5761411714785457,0.4881284612606346,0.32286372780799866,0.2759289011614749,24424866,0.7560762697826549,0.7560762697826549,0.8329636898137377
464,0.6615263824053177,0.6170132957368231,0.4221648800717522,0.5778113289470114,0.4878749078008068,0.32264190912246704,0.2757720011001297,24415273,0.7566501912897327,0.7566501912897328,0.8323642299230555
465,0.6622424208485884,0.6172762385611672,0.42334105413015444,0.5754326497282602,0.48780672453787943,0.32258227467536926,0.27562400891082633,24424726,0.7557480884086982,0.7557480884086982,0.8329549384909163
466,0.6569296871286424,0.6179057879703035,0.4235457721867731,0.5743496377213823,0.4875528204629897,0.32236021757125854,0.2753647831032766,24426850,0.7552934939528075,0.7552934939528074,0.8330877175439112
467,0.6621652344681009,0.617675084390758,0.4225808705423323,0.5759526928513806,0.48748805099578163,0.3223035931587219,0.27536711445613576,24419384,0.7558794028023679,0.7558794028023679,0.8326210754325988
468,0.660348285050889,0.6178812369888211,0.4235346717738259,0.5744261146512528,0.4875730173700512,0.32237789034843445,0.2753850305291367,24426722,0.7553260375883943,0.7553260375883943,0.8330797152483597
469,0.6599802258245688,0.6171911133169637,0.4200761188322161,0.580471739307415,0.48741759498327863,0.32224202156066895,0.27548202495224194,24399428,0.7575530427919339,0.757553042791934,0.8313749451245599
470,0.6605454767207994,0.6172075732745261,0.42309421250796636,0.5758421713527289,0.487789801139801,0.3225674629211426,0.27562434937568975,24422817,0.7558977321269906,0.7558977321269906,0.8328356162912093
471,0.6638426318682962,0.6173581149843004,0.4236941750203985,0.5746738012241243,0.48776793308493827,0.3225483298301697,0.2755629168525746,24427576,0.7554569641961397,0.7554569641961397,0.8331331068859981
472,0.6616057780804538,0.6180347866482205,0.4242607348529877,0.5726479026818733,0.48741080347061977,0.3222360610961914,0.27518178264005533,24432713,0.7546300124786123,0.7546300124786122,0.8334543350999262
473,0.6634220913515666,0.6170775206000717,0.4212436058742341,0.5791588031113776,0.48773761519390973,0.32252180576324463,0.2757056703770778,24408185,0.7571263399289019,0.7571263399289018,0.8319215575629423
474,0.6623776425936104,0.6178343818511491,0.4223300004019652,0.5754203147395713,0.48713041342570507,0.3219910264015198,0.2750379364213763,24418140,0.7556098934395992,0.7556098934395993,0.8325433456717336
475,0.6584402393597354,0.6178420036417958,0.42119734569636946,0.5772217164876859,0.48701845561938284,0.32189318537712097,0.27500907258315643,24409348,0.7562602029299695,0.7562602029299694,0.8319941766350707
476,0.660301061718294,0.6178858996418769,0.42468596191451835,0.5723114041904424,0.4875692303036213,0.3223745822906494,0.27530775966394344,24435694,0.7545354740452768,0.7545354740452769,0.8336407953897954
477,0.6636039281240111,0.6175726063457536,0.42168912188955404,0.5773707231510469,0.4874001381577043,0.32222676277160645,0.27534453328288067,24412475,0.7563915539397755,0.7563915539397754,0.8321894587045606
478,0.6591261078278369,0.61815389635141,0.42516261898368457,0.5718476086157429,0.4877146095562599,0.32250168919563293,0.27541834563242296,24439087,0.7543907695284822,0.7543907695284822,0.8338530722611518
479,0.658529872323303,0.6176551629486398,0.4245179399560654,0.5732409689380314,0.48779534427153187,0.3225723206996918,0.2755361103828836,24433943,0.7549271090527045,0.7549271090527045,0.8335312664843609
480,0.6647748570119659,0.6174894622814509,0.42229279879405074,0.5769335711519152,0.48764704336848846,0.3224426209926605,0.27554144135782765,24416768,0.7562771953295945,0.7562771953295945,0.8324576256393248
481,0.6616521866709484,0.6184151268299715,0.42763725605444075,0.5689839176417475,0.4882872804659005,0.3230026960372925,0.275824811957292,24456826,0.7534326815232928,0.7534326815232928,0.8349636811942117
482,0.6619281680536009,0.6181367167229515,0.42567400590748083,0.5711198442831028,0.4877856578323854,0.3225638270378113,0.275455876720331,24442877,0.7541328353357305,0.7541328353357305,0.8340902448350247
483,0.6611137285528933,0.6175041421941279,0.4227701017315672,0.5756818164997742,0.4875168361792491,0.3223287761211395,0.27538201302299925,24420821,0.7557839290473636,0.7557839290473637,0.8327108727617939
484,0.6621306403463458,0.6176379293571284,0.4225660875155986,0.5762507061781025,0.48758492623514077,0.32238829135894775,0.27546205508225646,24419066,0.7560098559934343,0.7560098559934344,0.8326012049789138
485,0.6596971830894568,0.617205474111769,0.42136814339012596,0.5782011145895779,0.48748103888897093,0.32229748368263245,0.2754464842716515,24409733,0.756717705065871,0.756717705065871,0.8320182177511273
486,0.6642331360027167,0.6177994530387376,0.4227130458879785,0.5750078327178174,0.48723709724757447,0.3220842480659485,0.27511509534465295,24420948,0.7554769809027362,0.7554769809027362,0.8327188093442563
487,0.6606175924567897,0.6171125862824083,0.4218318790977528,0.5774694030605574,0.48753065319474287,0.32234084606170654,0.27546114126981186,24413340,0.7564542757373461,0.7564542757373461,0.8322434855602159
488,0.6614821638224112,0.616623830157543,0.4201046048785853,0.5804742063051528,0.4874376398067782,0.3222595453262329,0.2754994106398022,24399616,0.7575579588129611,0.7575579588129611,0.8313866766689055
489,0.6642907410042813,0.6180970970495248,0.42353794933683103,0.5741996442589262,0.4874935882949127,0.3223084509372711,0.2753080742381785,24426909,0.7552258018966802,0.7552258018966802,0.8330914061255417
490,0.6610548276134122,0.6178511153032751,0.4233456385437425,0.5747103127906432,0.48755002967667077,0.32235780358314514,0.2753753254775256,24425286,0.755427649037421,0.755427649037421,0.8329899442836005
491,0.6632866485681133,0.6173602619779454,0.4236036773331151,0.574614593278418,0.48768663513420146,0.322477251291275,0.2754902948054487,24427032,0.7554188280407999,0.7554188280407999,0.8330990959281981
492,0.6654562289797628,0.6179055910051605,0.4240638946039516,0.5737723602507456,0.48768751490085693,0.3224779963493347,0.2754611007303816,24430627,0.7551044040541925,0.7551044040541925,0.8333238792328773
493,0.6624270270032029,0.6173972649338805,0.42181894047738727,0.5775957133447308,0.48756701914582845,0.3223726451396942,0.2754974236957821,24413160,0.7565086572200832,0.7565086572200833,0.8322322427150072
494,0.6618985822475371,0.6172501282927431,0.42019411266461015,0.5796137174942211,0.48719416744721716,0.3220467269420624,0.2752546910541892,24400875,0.7571881439924195,0.7571881439924194,0.8314652444486607
495,0.6620340128267487,0.6182056599193149,0.4239212540757938,0.5729039770470531,0.4872793441258032,0.32212117314338684,0.27507662260102955,24430336,0.7546997732449715,0.7546997732449715,0.8333056819273321
496,0.6636656753759715,0.6180308885535095,0.42336273039052347,0.5742361558254451,0.48739065405609927,0.3222184479236603,0.27522016761244744,24425745,0.7552191453169239,0.7552191453169238,0.8330186375286488
497,0.6598898837073848,0.6181413872251785,0.4239360938995038,0.5729725595841628,0.48731395393728605,0.32215142250061035,0.27510902669474835,24430382,0.7547321930678395,0.7547321930678393,0.8333085584533108
498,0.6602894357615022,0.6179016171168888,0.421147530311134,0.577719063231619,0.4871620660186678,0.32201868295669556,0.27515226584051083,24408642,0.7564743853566946,0.7564743853566946,0.8319500924875942
499,0.66364681219488,0.6180144945780436,0.42353131227280716,0.5743525981186676,0.48754430661792086,0.322352796792984,0.27535750861255814,24426754,0.7552929215981161,0.7552929215981161,0.8330817158156975
500,0.6605668297851326,0.6176792594140449,0.42379593011263367,0.5747808689259432,0.48787392855901424,0.3226410448551178,0.275658692932174,24428158,0.7555178429682938,0.7555178429682938,0.8331694950066431
